numbers,valid,location
(669) 632-4207,True,California
(505) 359-3714,True,New Mexico
(907) 677-6172,True,Alaska
(754) 697-5823,True,Florida
(389) 699-1370,False,n/a
(744) 988-5648,False,n/a
(491) 734-1991,False,n/a
(554) 693-6694,False,n/a
(211) 922-6147,False,n/a
(631) 782-8240,True,New York
(350) 206-2699,False,n/a
(441) 871-4199,False,n/a
(382) 226-9511,False,n/a
(476) 939-1475,False,n/a
(995) 863-7722,False,n/a
(984) 366-3177,True,North Carolina
(379) 403-1651,False,n/a
(240) 205-7136,True,Maryland
(878) 602-7447,True,Pennsylvania
(322) 495-3798,False,n/a
(315) 510-3568,True,New York
(507) 336-5679,True,Minnesota
(780) 993-3266,True,Alberta
(448) 971-1939,False,n/a
(590) 981-6799,False,n/a
(809) 810-3733,True,n/a
(425) 772-7200,True,Washington State
(291) 422-7323,False,n/a
(718) 307-1668,True,n/a
(777) 525-1468,False,n/a
(339) 871-1723,True,Massachusetts
(548) 680-6530,True,Ontario
(529) 968-6892,False,n/a
(363) 322-5100,False,n/a
(607) 424-2858,True,New York
(240) 879-6196,True,Maryland
(695) 552-0122,False,n/a
(892) 284-5049,False,n/a
(243) 918-0868,False,n/a
(415) 465-6890,True,California
(913) 449-0947,True,Kansas
(745) 397-7253,False,n/a
(489) 257-0076,False,n/a
(445) 700-6063,True,Philadelphia
(395) 824-2785,False,n/a
(740) 627-7500,True,Ohio
(356) 968-8060,False,n/a
(697) 919-0513,False,n/a
(245) 633-0238,False,n/a
(638) 344-5306,False,n/a
(243) 799-8782,False,n/a
(310) 410-3700,True,California
(201) 582-7746,True,New Jersey
(231) 212-9668,True,Michigan
(556) 872-9506,False,n/a
(342) 868-1422,False,n/a
(742) 860-3817,False,n/a
(403) 943-0454,True,Alberta
(900) 776-9104,True,n/a
(556) 421-6226,False,n/a
(367) 304-6956,False,n/a
(764) 259-7673,False,n/a
(937) 314-4083,True,Ohio
(231) 404-7244,True,Michigan
(456) 402-1952,False,n/a
(953) 411-6088,False,n/a
(932) 998-3254,False,n/a
(479) 577-4789,True,Arkansas
(694) 344-3159,False,n/a
(530) 771-0735,True,California
(915) 577-8681,True,Texas
(989) 238-1277,True,Michigan
(983) 477-5416,False,n/a
(420) 496-9902,False,n/a
(870) 631-7746,True,Arkansas
(484) 203-3246,True,Pennsylvania
(911) 342-0829,False,n/a
(432) 395-4588,True,Texas
(478) 900-8548,True,Georgia
(872) 684-0685,True,"Chicago, IL"
(990) 891-8253,False,n/a
(561) 676-7091,True,Florida
(572) 948-9581,False,n/a
(337) 556-2697,True,Louisiana
(687) 932-0614,False,n/a
(683) 816-7552,False,n/a
(570) 335-1368,True,Pennsylvania
(391) 674-0276,False,n/a
(599) 603-1227,False,n/a
(569) 380-5571,False,n/a
(836) 752-7090,False,n/a
(865) 282-3541,True,Tennessee
(373) 325-8253,False,n/a
(843) 486-1001,True,South Carolina
(639) 885-1878,True,Saskatchewan
(916) 720-7730,True,California
(791) 422-2154,False,n/a
(643) 830-4101,False,n/a
(348) 577-5081,False,n/a
(709) 879-4905,True,Newfoundland and Labrador
(307) 690-6734,True,Wyoming
(837) 379-0644,False,n/a
(983) 289-1710,False,n/a
(941) 577-1026,True,Florida
(970) 794-9614,True,Colorado
(902) 210-5961,True,Nova Scotia/Prince Edward Island
(589) 620-8650,False,n/a
(466) 226-6652,False,n/a
(813) 219-6161,True,Florida
(772) 712-7377,True,Florida
(352) 590-7528,True,Florida
(558) 882-4686,False,n/a
(962) 321-0298,False,n/a
(212) 230-8181,True,"New York, NY"
(299) 762-1307,False,n/a
(997) 526-7814,False,n/a
(603) 852-0847,True,New Hampshire
(455) 366-2540,False,n/a
(636) 413-2657,True,Missouri
(251) 993-8887,True,Alabama
(589) 674-6708,False,n/a
(690) 456-1444,False,n/a
(483) 765-8148,False,n/a
(360) 394-8685,True,Washington State
(672) 808-0202,True,British Columbia
(685) 219-4031,False,n/a
(375) 861-3354,False,n/a
(895) 622-1958,False,n/a
(364) 403-0872,True,Kentucky
(400) 544-0941,False,n/a
(938) 887-6482,True,Alabama
(753) 974-9084,False,n/a
(334) 757-9061,True,Alabama
(445) 776-9962,True,Philadelphia
(338) 497-9041,False,n/a
(942) 476-3795,False,n/a
(669) 815-7744,True,California
(383) 889-9806,False,n/a
(470) 647-9764,True,Georgia
(358) 292-9414,False,n/a
(986) 837-5383,True,Idaho
(712) 603-4739,True,Iowa
(330) 820-2869,True,Ohio
(912) 414-6919,True,Georgia
(362) 591-0195,False,n/a
(676) 663-3377,False,n/a
(591) 970-4350,False,n/a
(398) 335-7333,False,n/a
(346) 438-8597,True,Texas
(614) 521-4836,True,Ohio
(685) 933-0277,False,n/a
(515) 781-4721,True,Iowa
(585) 249-1955,True,New York
(355) 645-5360,False,n/a
(578) 683-5692,False,n/a
(846) 865-6083,False,n/a
(996) 417-4478,False,n/a
(964) 611-9427,False,n/a
(393) 947-4153,False,n/a
(798) 628-8193,False,n/a
(859) 588-8312,True,Kentucky
(204) 364-9402,True,Manitoba
(762) 581-1303,True,Georgia
(432) 724-2786,True,Texas
(564) 563-2878,True,Washington State
(525) 235-6060,False,n/a
(615) 725-3499,True,Tennessee
(857) 976-9526,True,Massachusetts
(784) 562-6062,False,n/a
(777) 758-9069,False,n/a
(979) 200-6654,True,Texas
(633) 405-6791,False,n/a
(893) 765-8371,False,n/a
(931) 201-6043,True,Tennessee
(568) 522-7672,False,n/a
(893) 891-8969,False,n/a
(422) 327-1220,False,n/a
(273) 803-3225,False,n/a
(259) 560-2573,False,n/a
(276) 217-7389,True,Virginia
(794) 241-5116,False,n/a
(984) 246-4064,True,North Carolina
(368) 633-9258,False,n/a
(364) 753-0748,True,Kentucky
(288) 791-4101,False,n/a
(966) 427-0001,False,n/a
(472) 659-3528,False,n/a
(935) 896-2442,False,n/a
(357) 853-9372,False,n/a
(838) 642-8234,True,New York
(847) 499-3404,True,Illinois
(597) 651-0762,False,n/a
(633) 555-3306,False,n/a
(217) 211-6923,True,Illinois
(336) 221-6042,True,North Carolina
(330) 565-6942,True,Ohio
(660) 583-6560,True,Missouri
(820) 413-0609,True,California
(771) 281-4803,False,n/a
(278) 638-8336,False,n/a
(450) 220-1555,True,Quebec
(803) 502-3056,True,South Carolina
(295) 471-3009,False,n/a
(801) 803-1796,True,Utah
(683) 203-2335,False,n/a
(664) 964-1428,False,n/a
(279) 896-2768,True,California
(681) 867-8831,True,West Virginia
(325) 533-1684,True,Texas
(292) 321-6489,False,n/a
(230) 633-7761,False,n/a
(592) 699-4621,False,n/a
(906) 973-6894,True,Michigan
(663) 940-8520,False,n/a
(521) 711-1782,True,n/a
(657) 830-5739,True,California
(272) 974-6959,True,Pennsylvania
(409) 512-5281,True,Texas
(488) 538-7760,False,n/a
(503) 539-5566,True,Oregon
(374) 873-3505,False,n/a
(514) 725-3471,True,Quebec
(844) 868-0301,True,n/a
(593) 975-4922,False,n/a
(200) 468-1193,False,n/a
(579) 642-1352,True,Quebec
(605) 733-3668,True,South Dakota
(769) 738-0765,True,Mississippi
(759) 355-9611,False,n/a
(437) 217-3821,True,Ontario
(641) 729-7503,True,Iowa
(998) 870-1392,False,n/a
(463) 569-7764,True,Indiana
(889) 279-9797,False,n/a
(322) 921-8273,False,n/a
(417) 613-4372,True,Missouri
(438) 946-0991,True,Quebec
(431) 469-4947,True,Manitoba
(620) 696-3402,True,Kansas
(217) 650-4158,True,Illinois
(955) 908-4872,False,n/a
(284) 495-1207,True,n/a
(428) 527-7931,False,n/a
(418) 336-0423,True,Quebec
(911) 284-4024,False,n/a
(887) 212-9889,False,n/a
(585) 865-4610,True,New York
(491) 373-1957,False,n/a
(529) 338-1939,False,n/a
(695) 610-2631,False,n/a
(512) 830-4768,True,Texas
(303) 787-0640,True,Colorado
(457) 736-6838,False,n/a
(650) 593-4521,True,California
(697) 563-1342,False,n/a
(880) 546-0572,False,n/a
(694) 601-1901,False,n/a
(618) 206-7821,True,Illinois
(643) 582-2106,False,n/a
(314) 577-3884,True,Missouri
(790) 840-4432,False,n/a
(717) 868-5417,True,Pennsylvania
(942) 713-5636,False,n/a
(991) 523-9550,False,n/a
(809) 739-7951,True,n/a
(489) 574-7212,False,n/a
(956) 209-7501,True,Texas
(786) 683-2177,True,Florida
(432) 765-5437,True,Texas
(648) 461-5439,False,n/a
(325) 759-1040,True,Texas
(645) 893-2058,False,n/a
(564) 525-9841,True,Washington State
(733) 508-4329,False,n/a
(775) 245-2356,True,Nevada
(231) 808-5677,True,Michigan
(766) 883-7753,False,n/a
(585) 471-4008,True,New York
(315) 399-3798,True,New York
(904) 542-1437,True,Florida
(223) 542-5842,True,Pennsylvania
(908) 522-9566,True,New Jersey
(541) 940-5569,True,Oregon
(438) 511-9779,True,Quebec
(447) 279-4090,False,n/a
(584) 930-5870,False,n/a
(738) 953-9307,False,n/a
(916) 407-2278,True,California
(912) 376-7120,True,Georgia
(535) 387-3303,False,n/a
(755) 740-0566,False,n/a
(538) 210-1373,False,n/a
(316) 283-8821,True,Kansas
(989) 619-9604,True,Michigan
(734) 776-2285,True,Michigan
(448) 916-1972,False,n/a
(457) 801-2212,False,n/a
(475) 754-9114,True,Connecticut
(839) 239-1785,False,n/a
(334) 793-1512,True,Alabama
(280) 653-8857,False,n/a
(733) 485-5553,False,n/a
(661) 678-9462,True,California
(492) 463-6904,False,n/a
(775) 589-7963,True,Nevada
(646) 461-7645,True,New York
(994) 528-6465,False,n/a
(943) 823-8677,False,n/a
(502) 670-1502,True,Kentucky
(602) 543-4380,True,Arizona
(697) 325-4537,False,n/a
(738) 716-1524,False,n/a
(973) 994-2273,True,New Jersey
(587) 370-2976,True,Alberta
(779) 915-5315,True,Illinois
(842) 551-6246,False,n/a
(989) 875-4159,True,Michigan
(256) 293-8678,True,Alabama
(796) 425-8260,False,n/a
(816) 612-5235,True,Missouri
(733) 830-8666,False,n/a
(404) 439-8787,True,Georgia
(785) 885-9193,True,Kansas
(565) 294-3789,False,n/a
(333) 360-1447,False,n/a
(677) 803-4404,False,n/a
(827) 679-4775,False,n/a
(464) 936-1439,False,n/a
(437) 642-1059,True,Ontario
(298) 393-5882,False,n/a
(553) 977-5721,False,n/a
(532) 358-9822,False,n/a
(828) 554-5639,True,North Carolina
(650) 853-3501,True,California
(500) 560-4922,True,n/a
(820) 711-4966,True,California
(957) 420-1635,False,n/a
(358) 332-1175,False,n/a
(691) 934-0582,False,n/a
(309) 726-3601,True,Illinois
(555) 540-3731,False,n/a
(876) 603-6015,True,n/a
(278) 966-6105,False,n/a
(372) 219-5020,False,n/a
(742) 675-0333,False,n/a
(924) 269-5981,False,n/a
(920) 933-5808,True,Wisconsin
(206) 514-6683,True,Washington State
(634) 343-8086,False,n/a
(431) 827-7340,True,Manitoba
(264) 867-7939,False,n/a
(761) 294-8938,False,n/a
(489) 677-9656,False,n/a
(526) 442-2318,False,n/a
(811) 307-4686,False,n/a
(997) 960-3879,False,n/a
(361) 449-7326,True,Texas
(561) 226-7448,True,Florida
(345) 446-3978,False,Cayman Islands
(828) 577-8326,True,North Carolina
(372) 692-1126,False,n/a
(204) 769-2853,True,Manitoba
(583) 523-3396,False,n/a
(872) 534-2103,True,"Chicago, IL"
(534) 370-8291,True,Wisconsin
(288) 854-1396,False,n/a
(614) 744-8516,True,Ohio
(354) 823-1041,False,n/a
(787) 390-3440,True,n/a
(778) 810-2430,True,British Columbia
(371) 265-3017,False,n/a
(283) 793-1591,True,Ohio
(939) 980-0520,True,n/a
(587) 264-7327,True,Alberta
(474) 977-6898,False,n/a
(731) 809-7605,True,Tennessee
(551) 518-1828,True,New Jersey
(424) 527-0462,True,California
(877) 241-1880,True,n/a
(983) 422-0064,False,n/a
(818) 990-8121,True,California
(993) 342-9412,False,n/a
(310) 728-0967,True,California
(444) 907-6118,False,n/a
(849) 758-1074,True,n/a
(424) 601-2497,True,California
(389) 497-0327,False,n/a
(483) 574-5173,False,n/a
(918) 292-0306,True,Oklahoma
(467) 833-4361,False,n/a
(510) 724-9165,True,California
(920) 242-5663,True,Wisconsin
(703) 931-2818,True,Virginia
(836) 382-4572,False,n/a
(222) 655-1420,False,n/a
(746) 858-6303,False,n/a
(612) 208-7104,True,Minnesota
(943) 428-8195,False,n/a
(382) 358-0498,False,n/a
(533) 255-8935,True,n/a
(987) 442-5917,False,n/a
(946) 935-1349,False,n/a
(916) 323-1260,True,California
(225) 209-2054,True,Louisiana
(899) 480-2979,False,n/a
(449) 660-7135,False,n/a
(745) 406-1164,False,n/a
(928) 386-2698,True,Arizona
(764) 385-6758,False,n/a
(491) 794-2543,False,n/a
(716) 838-7134,True,"Buffalo, NY"
(363) 537-6781,False,n/a
(236) 429-3848,True,British Columbia
(726) 813-5567,True,"San Antonio, TX"
(567) 946-9022,True,Ohio
(529) 489-8018,False,n/a
(424) 360-5351,True,California
(845) 920-6015,True,New York
(430) 708-9445,True,Texas
(651) 464-9872,True,Minnesota
(349) 544-7375,False,n/a
(539) 957-3774,True,Oklahoma
(330) 387-1524,True,Ohio
(728) 696-1543,False,n/a
(447) 219-9048,False,n/a
(441) 795-1038,True,n/a
(971) 671-7458,True,Oregon
(954) 872-0880,True,Florida
(435) 622-8674,True,Utah
(733) 255-1075,False,n/a
(381) 259-9018,False,n/a
(223) 923-2864,True,Pennsylvania
(818) 962-1907,True,California
(277) 434-2693,False,n/a
(242) 712-2345,False,n/a
(605) 457-2405,True,South Dakota
(979) 237-0955,True,Texas
(749) 732-1595,False,n/a
(561) 962-5634,True,Florida
(226) 393-2304,True,Ontario
(436) 659-4896,False,n/a
(430) 212-3111,True,Texas
(713) 493-4762,True,Texas
(243) 414-9320,False,n/a
(814) 917-1773,True,Pennsylvania
(544) 686-5118,True,n/a
(844) 578-9679,True,n/a
(282) 242-9092,False,n/a
(232) 574-0572,False,n/a
(912) 433-8842,True,Georgia
(699) 333-3109,False,n/a
(603) 508-5875,True,New Hampshire
(309) 894-6315,True,Illinois
(812) 774-2931,True,Indiana
(736) 315-6630,False,n/a
(716) 774-7091,True,New York
(955) 965-4737,False,n/a
(676) 796-4864,False,n/a
(694) 714-5214,False,n/a
(706) 554-9448,True,Georgia
(592) 533-5867,False,n/a
(810) 572-0287,True,Michigan
(593) 755-2914,False,n/a
(916) 241-0529,True,California
(763) 686-0617,True,Minnesota
(859) 344-9626,True,Kentucky
(981) 356-7308,False,n/a
(798) 460-0572,False,n/a
(948) 380-2855,False,n/a
(483) 254-5488,False,n/a
(662) 510-7863,True,Mississippi
(794) 409-4479,False,n/a
(835) 700-2091,False,n/a
(418) 566-1058,True,Quebec
(958) 630-7062,False,n/a
(331) 633-5435,True,Illinois
(563) 865-2956,True,Iowa
(856) 346-6146,True,New Jersey
(492) 420-4711,False,n/a
(850) 202-0479,True,Florida
(853) 763-5924,False,n/a
(809) 256-6825,True,n/a
(265) 462-0735,False,n/a
(981) 889-5857,False,n/a
(870) 363-1210,True,Arkansas
(274) 280-8120,False,n/a
(329) 388-5117,False,n/a
(375) 304-8881,False,n/a
(897) 975-4065,False,n/a
(454) 882-2597,False,n/a
(583) 256-2150,False,n/a
(456) 688-0636,False,n/a
(908) 659-0968,True,New Jersey
(994) 536-2940,False,n/a
(431) 708-2339,True,Manitoba
(847) 497-6557,True,Illinois
(764) 588-5344,False,n/a
(589) 794-3745,False,n/a
(416) 467-0853,True,Ontario
(459) 355-5684,False,n/a
(517) 714-7485,True,Michigan
(217) 455-6800,True,Illinois
(654) 272-2366,False,n/a
(469) 223-6770,True,Texas
(405) 665-2821,True,Oklahoma
(595) 274-4490,False,n/a
(324) 358-7226,False,n/a
(577) 723-4695,True,n/a
(322) 572-4946,False,n/a
(759) 887-3000,False,n/a
(962) 366-3048,False,n/a
(305) 403-0758,True,Florida
(856) 660-1985,True,New Jersey
(824) 537-0603,False,n/a
(545) 376-9139,False,n/a
(924) 684-9617,False,n/a
(454) 745-0744,False,n/a
(856) 390-4420,True,New Jersey
(568) 889-8765,False,n/a
(911) 254-9740,False,n/a
(599) 402-6270,False,n/a
(457) 756-4877,False,n/a
(653) 623-0382,False,n/a
(447) 809-5466,False,n/a
(929) 926-2475,True,New York
(957) 786-8271,False,n/a
(965) 390-8211,False,n/a
(688) 433-5568,False,n/a
(428) 351-2854,False,n/a
(708) 542-9925,True,Illinois
(476) 963-8354,False,n/a
(381) 442-3207,False,n/a
(772) 537-8227,True,Florida
(590) 409-1348,False,n/a
(294) 580-2041,False,n/a
(506) 856-9631,True,New Brunswick
(913) 616-9701,True,Kansas
(477) 260-0029,False,n/a
(268) 658-4337,False,n/a
(925) 474-2310,True,California
(725) 876-5921,True,Nevada
(385) 575-3518,True,Utah
(964) 730-3963,False,n/a
(931) 258-1317,True,Tennessee
(799) 480-1950,False,n/a
(681) 310-3109,True,West Virginia
(233) 986-5097,False,n/a
(241) 714-2578,False,n/a
(292) 336-8611,False,n/a
(578) 905-6922,False,n/a
(671) 667-7993,False,n/a
(841) 237-3262,False,n/a
(475) 338-8633,True,Connecticut
(757) 915-3865,True,Virginia
(613) 466-6934,True,Ontario
(943) 463-2220,False,n/a
(956) 546-0504,True,Texas
(482) 971-8230,False,n/a
(203) 789-3174,True,n/a
(378) 416-9116,False,n/a
(236) 318-2029,True,British Columbia
(395) 921-0338,False,n/a
(872) 380-8705,True,"Chicago, IL"
(406) 676-1155,True,Montana
(828) 962-2854,True,North Carolina
(868) 718-0713,True,n/a
(353) 815-1085,False,n/a
(695) 518-6626,False,n/a
(715) 936-2801,True,Wisconsin
(691) 578-7477,False,n/a
(339) 813-4899,True,Massachusetts
(237) 596-1951,False,n/a
(263) 887-1231,False,n/a
(323) 242-1820,True,California
(882) 258-3150,False,n/a
(382) 765-1052,False,n/a
(260) 452-0169,True,Indiana
(402) 639-6739,True,Nebraska
(200) 900-7694,False,n/a
(774) 952-9317,True,Massachusetts
(206) 358-8278,True,Washington State
(486) 489-1179,False,n/a
(870) 279-1416,True,Arkansas
(611) 585-5075,False,n/a
(524) 333-8612,False,n/a
(840) 662-4378,False,n/a
(458) 750-5096,True,Oregon
(386) 383-0221,True,Florida
(887) 753-4952,False,n/a
(469) 301-6147,True,Texas
(245) 420-4012,False,n/a
(695) 850-3605,False,n/a
(587) 680-0887,True,Alberta
(336) 534-4517,True,North Carolina
(368) 891-3732,False,n/a
(746) 584-1307,False,n/a
(866) 799-7016,True,n/a
(238) 266-9603,False,n/a
(461) 553-5080,False,n/a
(915) 605-1937,True,Texas
(393) 208-6195,False,n/a
(379) 585-3674,False,n/a
(551) 312-3140,True,New Jersey
(321) 864-9003,True,Florida
(452) 235-9421,False,n/a
(884) 955-2601,False,n/a
(982) 314-0929,False,n/a
(452) 809-5472,False,n/a
(815) 593-0471,True,Illinois
(261) 577-0159,False,n/a
(286) 643-4890,False,n/a
(545) 203-2391,False,n/a
(335) 727-2531,False,n/a
(976) 927-5059,False,n/a
(625) 781-3282,False,n/a
(248) 969-7385,True,Michigan
(760) 433-1949,True,California
(936) 758-2196,True,Texas
(825) 504-3701,True,Alberta
(588) 433-0235,True,n/a
(860) 542-5576,True,Connecticut
(988) 394-5343,False,n/a
(983) 685-6671,False,n/a
(959) 466-8081,True,Connecticut
(300) 515-4090,False,n/a
(288) 863-7276,False,n/a
(901) 345-4323,True,Tennessee
(239) 394-3266,True,Florida
(484) 469-4820,True,Pennsylvania
(620) 287-6334,True,Kansas
(613) 964-9048,True,Ontario
(612) 599-4997,True,Minnesota
(630) 479-4859,True,Illinois
(962) 541-1375,False,n/a
(320) 987-7919,True,Minnesota
(347) 470-7510,True,New York
(308) 449-6218,True,Nebraska
(684) 680-3372,False,n/a
(846) 213-2737,False,n/a
(487) 365-4467,False,n/a
(679) 527-7045,False,n/a
(800) 576-3889,True,n/a
(409) 535-6739,True,Texas
(874) 596-2861,False,n/a
(473) 816-0733,False,n/a
(202) 390-9639,True,Washington D.C.
(994) 442-7758,False,n/a
(598) 218-2277,False,n/a
(843) 541-0368,True,South Carolina
(698) 634-7769,False,n/a
(615) 390-4227,True,Tennessee
(480) 869-1634,True,Arizona
(316) 510-8278,True,Kansas
(844) 640-6056,True,n/a
(844) 993-9605,True,n/a
(392) 700-1701,False,n/a
(385) 815-9741,True,Utah
(378) 624-2441,False,n/a
(804) 792-6243,True,Virginia
(931) 508-3659,True,Tennessee
(982) 464-8509,False,n/a
(935) 771-8410,False,n/a
(316) 603-5671,True,Kansas
(970) 903-6616,True,Colorado
(413) 773-5357,True,Massachusetts
(909) 641-4515,True,California
(779) 999-2507,True,Illinois
(708) 397-6528,True,Illinois
(297) 235-6853,False,n/a
(393) 324-4435,False,n/a
(777) 421-5368,False,n/a
(741) 679-4302,False,n/a
(703) 293-2023,True,Virginia
(745) 553-6623,False,n/a
(557) 792-1344,False,n/a
(891) 751-5530,False,n/a
(480) 710-7033,True,Arizona
(387) 757-3670,False,n/a
(820) 440-4104,True,California
(223) 249-6556,True,Pennsylvania
(225) 336-9786,True,Louisiana
(968) 593-4498,False,n/a
(655) 952-1114,False,n/a
(434) 856-4683,True,Virginia
(207) 994-1175,True,Maine
(795) 206-1635,False,n/a
(508) 434-2405,True,Massachusetts
(451) 983-8797,False,n/a
(334) 521-4339,True,Alabama
(456) 849-0202,False,n/a
(246) 404-6874,False,n/a
(302) 723-5818,True,Delaware
(904) 720-9185,True,Florida
(844) 723-6589,True,n/a
(473) 949-1210,False,n/a
(256) 726-0754,True,Alabama
(421) 340-6420,False,n/a
(905) 842-6459,True,n/a
(980) 233-0803,True,North Carolina
(752) 344-0679,False,n/a
(409) 957-4414,True,Texas
(441) 842-5997,False,n/a
(773) 284-7940,True,"Chicago, IL"
(581) 807-6596,True,Quebec
(722) 893-2767,False,n/a
